"","sessionKEY","round.dt","full_time","actor","subject","dyadID","behavior","actor.sex","actor.site","subject.sex","subject.site","new.dyad","opp.sex","n","date","undir.dyad"
"663","2021-04-06_Annemarie",2021-04-06 09:15:00,09:16:37,"PPP","PBO","PPP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"664","2021-04-06_Annemarie",2021-04-06 09:15:00,09:16:47,"PGG","POP","PGG-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"PGG-POP"
"665","2021-04-06_Annemarie",2021-04-06 09:15:00,09:16:49,"POP","OOO","POP-OOO","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"666","2021-04-06_Annemarie",2021-04-06 09:15:00,09:17:39,"BBB","OPP","BBB-OPP","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-06,"BBB-OPP"
"667","2021-04-06_Annemarie",2021-04-06 09:15:00,09:17:39,"OPP","BBB","OPP-BBB","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-06,"BBB-OPP"
"668","2021-04-06_Annemarie",2021-04-06 09:15:00,09:17:46,"POO","PPB","POO-PPB","allop","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-06,"POO-PPB"
"669","2021-04-06_Xavier",2021-04-06 09:15:00,09:17:57,"POO","PPB","POO-PPB","allop","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-06,"POO-PPB"
"670","2021-04-06_Annemarie",2021-04-06 09:15:00,09:18:03,"GGG","PBB","GGG-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-06,"GGG-PBB"
"671","2021-04-06_Annemarie",2021-04-06 09:15:00,09:18:03,"PBB","GGG","PBB-GGG","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-06,"GGG-PBB"
"672","2021-04-06_Claire",2021-04-06 09:15:00,09:19:08,"GPG","OOP","GPG-OOP","allop","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"673","2021-04-06_Cesar",2021-04-06 09:20:00,09:21:06,"PBO","PPP","PBO-PPP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"674","2021-04-06_Cesar",2021-04-06 09:20:00,09:21:06,"PPP","PBO","PPP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"675","2021-04-06_Annemarie",2021-04-06 09:20:00,09:21:17,"GGG","PBB","GGG-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-06,"GGG-PBB"
"676","2021-04-06_Annemarie",2021-04-06 09:20:00,09:21:17,"PBB","GGG","PBB-GGG","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-06,"GGG-PBB"
"677","2021-04-06_Cesar",2021-04-06 09:20:00,09:21:42,"OOO","POP","OOO-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"678","2021-04-06_Cesar",2021-04-06 09:20:00,09:21:46,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"679","2021-04-06_Cesar",2021-04-06 09:20:00,09:21:48,"PGG","POP","PGG-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"PGG-POP"
"680","2021-04-06_Claire",2021-04-06 09:20:00,09:22:27,"BBP","BOB","BBP-BOB","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"681","2021-04-06_Claire",2021-04-06 09:20:00,09:22:27,"BOB","BBP","BOB-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"682","2021-04-06_Cesar",2021-04-06 09:20:00,09:22:29,"GOO","OBG","GOO-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"683","2021-04-06_Cesar",2021-04-06 09:20:00,09:22:29,"OBG","GOO","OBG-GOO","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"684","2021-04-06_Cesar",2021-04-06 09:25:00,09:29:35,"BBB","OPP","BBB-OPP","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-06,"BBB-OPP"
"685","2021-04-06_Cesar",2021-04-06 09:25:00,09:29:35,"OPP","BBB","OPP-BBB","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-06,"BBB-OPP"
"686","2021-04-06_Claire",2021-04-06 09:25:00,09:29:38,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"687","2021-04-06_Claire",2021-04-06 09:25:00,09:29:51,"BOB","BBP","BOB-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"688","2021-04-06_Cesar",2021-04-06 09:30:00,09:30:03,"PGG","OOO","PGG-OOO","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"689","2021-04-06_Claire",2021-04-06 09:30:00,09:30:17,"PGG","OOO","PGG-OOO","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"690","2021-04-06_Claire",2021-04-06 09:30:00,09:30:21,"OOO","POP","OOO-POP","s2s","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"691","2021-04-06_Claire",2021-04-06 09:30:00,09:30:28,"OOO","POP","OOO-POP","allop","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"692","2021-04-06_Cesar",2021-04-06 09:30:00,09:30:31,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"693","2021-04-06_Cesar",2021-04-06 09:30:00,09:31:11,"POP","OOO","POP-OOO","s2s","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"694","2021-04-06_Cesar",2021-04-06 09:30:00,09:31:14,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"695","2021-04-06_Annemarie",2021-04-06 09:30:00,09:32:43,"BBP","BOB","BBP-BOB","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"696","2021-04-06_Claire",2021-04-06 09:30:00,09:34:42,"OOP","GPG","OOP-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"697","2021-04-06_Cesar",2021-04-06 09:35:00,09:35:07,"OOO","POP","OOO-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"698","2021-04-06_Cesar",2021-04-06 09:35:00,09:35:07,"POP","OOO","POP-OOO","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"699","2021-04-06_Cesar",2021-04-06 09:35:00,09:35:21,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GGO-GPG"
"700","2021-04-06_Cesar",2021-04-06 09:35:00,09:35:21,"GPG","GGO","GPG-GGO","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GGO-GPG"
"701","2021-04-06_Annemarie",2021-04-06 09:35:00,09:36:22,"OOP","GPG","OOP-GPG","beak_touch","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"702","2021-04-06_Cesar",2021-04-06 09:35:00,09:36:27,"BBP","BOB","BBP-BOB","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"703","2021-04-06_Cesar",2021-04-06 09:35:00,09:36:27,"BOB","BBP","BOB-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"704","2021-04-06_Claire",2021-04-06 09:35:00,09:36:27,"PPP","PBO","PPP-PBO","s2s","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"705","2021-04-06_Annemarie",2021-04-06 09:35:00,09:36:37,"GGO","GPG","GGO-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GGO-GPG"
"706","2021-04-06_Claire",2021-04-06 09:35:00,09:36:38,"OOO","POP","OOO-POP","s2s","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"707","2021-04-06_Claire",2021-04-06 09:35:00,09:36:48,"BBP","BOB","BBP-BOB","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"708","2021-04-06_Annemarie",2021-04-06 09:35:00,09:36:48,"GPG","OOP","GPG-OOP","s2s","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"709","2021-04-06_Annemarie",2021-04-06 09:35:00,09:37:50,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"710","2021-04-06_Annemarie",2021-04-06 09:35:00,09:37:59,"GOO","OBG","GOO-OBG","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"711","2021-04-06_Annemarie",2021-04-06 09:35:00,09:37:59,"OBG","GOO","OBG-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"712","2021-04-06_Xavier",2021-04-06 09:35:00,09:38:03,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"713","2021-04-06_Claire",2021-04-06 09:35:00,09:39:34,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"714","2021-04-06_Xavier",2021-04-06 09:40:00,09:40:02,"GPG","OOP","GPG-OOP","allop","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"715","2021-04-06_Cesar",2021-04-06 09:40:00,09:40:24,"PBB","PPO","PBB-PPO","NN","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-06,"PBB-PPO"
"716","2021-04-06_Cesar",2021-04-06 09:40:00,09:40:24,"PPO","PBB","PPO-PBB","NN","male","Perrine","female","Goulds",TRUE,TRUE,1,2021-04-06,"PBB-PPO"
"717","2021-04-06_Xavier",2021-04-06 09:40:00,09:42:19,"GGO","GPG","GGO-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GGO-GPG"
"718","2021-04-06_Cesar",2021-04-06 09:40:00,09:42:31,"BBB","PPB","BBB-PPB","NN","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-06,"BBB-PPB"
"719","2021-04-06_Xavier",2021-04-06 09:40:00,09:42:31,"GGO","GPG","GGO-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GGO-GPG"
"720","2021-04-06_Cesar",2021-04-06 09:40:00,09:42:31,"PPB","BBB","PPB-BBB","NN","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-06,"BBB-PPB"
"721","2021-04-06_Xavier",2021-04-06 09:40:00,09:42:44,"GPG","OOP","GPG-OOP","s2s","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"722","2021-04-06_Xavier",2021-04-06 09:40:00,09:43:48,"OBB","OBG","OBB-OBG","alloF","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"OBB-OBG"
"723","2021-04-06_Cesar",2021-04-06 09:40:00,09:44:13,"GOO","OBG","GOO-OBG","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"724","2021-04-06_Cesar",2021-04-06 09:40:00,09:44:13,"OBG","GOO","OBG-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"725","2021-04-06_Xavier",2021-04-06 09:45:00,09:45:00,"GGG","PBB","GGG-PBB","allop","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-06,"GGG-PBB"
"726","2021-04-06_Claire",2021-04-06 09:45:00,09:45:01,"BOB","BBP","BOB-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"727","2021-04-06_Annemarie",2021-04-06 09:45:00,09:45:01,"PBO","PPP","PBO-PPP","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"728","2021-04-06_Claire",2021-04-06 09:45:00,09:45:21,"PGG","OOO","PGG-OOO","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"729","2021-04-06_Claire",2021-04-06 09:45:00,09:45:52,"OBG","GOO","OBG-GOO","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"730","2021-04-06_Annemarie",2021-04-06 09:45:00,09:46:44,"BBB","PPP","BBB-PPP","NN","male","Galloway","male","Florida City",TRUE,FALSE,1,2021-04-06,"BBB-PPP"
"731","2021-04-06_Annemarie",2021-04-06 09:45:00,09:46:46,"PPP","PBO","PPP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"732","2021-04-06_Annemarie",2021-04-06 09:45:00,09:47:37,"GGO","OOP","GGO-OOP","s2s","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-06,"GGO-OOP"
"733","2021-04-06_Claire",2021-04-06 09:45:00,09:47:39,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"734","2021-04-06_Annemarie",2021-04-06 09:45:00,09:47:40,"OOP","GPG","OOP-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"735","2021-04-06_Annemarie",2021-04-06 09:45:00,09:48:01,"OBG","GOO","OBG-GOO","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"736","2021-04-06_Xavier",2021-04-06 09:45:00,09:48:09,"GOO","OBG","GOO-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"737","2021-04-06_Xavier",2021-04-06 09:45:00,09:48:09,"OBG","GOO","OBG-GOO","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"738","2021-04-06_Cesar",2021-04-06 09:45:00,09:48:25,"BBB","OPP","BBB-OPP","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-06,"BBB-OPP"
"739","2021-04-06_Cesar",2021-04-06 09:45:00,09:48:25,"OPP","BBB","OPP-BBB","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-06,"BBB-OPP"
"740","2021-04-06_Cesar",2021-04-06 09:45:00,09:48:33,"PBO","PPP","PBO-PPP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"741","2021-04-06_Cesar",2021-04-06 09:45:00,09:48:33,"PPP","PBO","PPP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"742","2021-04-06_Claire",2021-04-06 09:45:00,09:48:35,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"743","2021-04-06_Annemarie",2021-04-06 09:45:00,09:49:30,"OPP","PPP","OPP-PPP","NN","male","Galloway","male","Florida City",TRUE,FALSE,1,2021-04-06,"OPP-PPP"
"744","2021-04-06_Annemarie",2021-04-06 09:45:00,09:49:32,"PPP","PBO","PPP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"745","2021-04-06_Cesar",2021-04-06 09:50:00,09:50:01,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"746","2021-04-06_Annemarie",2021-04-06 09:50:00,09:50:43,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"747","2021-04-06_Claire",2021-04-06 09:50:00,09:50:59,"PBO","PPP","PBO-PPP","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"748","2021-04-06_Claire",2021-04-06 09:50:00,09:51:00,"PPP","OPP","PPP-OPP","s2s","male","Florida City","male","Galloway",TRUE,FALSE,1,2021-04-06,"OPP-PPP"
"749","2021-04-06_Claire",2021-04-06 09:50:00,09:53:40,"OBG","GOO","OBG-GOO","s2s","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"GOO-OBG"
"750","2021-04-06_Claire",2021-04-06 09:50:00,09:54:26,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"751","2021-04-06_Annemarie",2021-04-06 09:55:00,09:58:26,"BBB","PPB","BBB-PPB","NN","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-06,"BBB-PPB"
"752","2021-04-06_Annemarie",2021-04-06 09:55:00,09:58:26,"PPB","BBB","PPB-BBB","NN","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-06,"BBB-PPB"
"753","2021-04-06_Claire",2021-04-06 10:00:00,10:01:46,"GPG","GGO","GPG-GGO","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GGO-GPG"
"754","2021-04-06_Claire",2021-04-06 10:00:00,10:01:48,"GGO","OOP","GGO-OOP","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-06,"GGO-OOP"
"755","2021-04-06_Claire",2021-04-06 10:00:00,10:02:26,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"756","2021-04-06_Xavier",2021-04-06 10:00:00,10:02:57,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"757","2021-04-06_Annemarie",2021-04-06 10:00:00,10:03:16,"GOP","PBO","GOP-PBO","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"GOP-PBO"
"758","2021-04-06_Cesar",2021-04-06 10:00:00,10:04:02,"PGG","OOO","PGG-OOO","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"759","2021-04-06_Annemarie",2021-04-06 10:00:00,10:04:41,"OOP","GPG","OOP-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"760","2021-04-06_Xavier",2021-04-06 10:00:00,10:04:52,"GPG","OOP","GPG-OOP","s2s","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"761","2021-04-06_Claire",2021-04-06 10:05:00,10:06:45,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GGO-GPG"
"762","2021-04-06_Claire",2021-04-06 10:05:00,10:06:55,"GPG","OOP","GPG-OOP","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"763","2021-04-06_Claire",2021-04-06 10:05:00,10:06:59,"OOP","OBB","OOP-OBB","NN","female","Goulds","male","Florida City",TRUE,TRUE,1,2021-04-06,"OBB-OOP"
"764","2021-04-06_Cesar",2021-04-06 10:05:00,10:07:17,"OOO","PGG","OOO-PGG","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"765","2021-04-06_Xavier",2021-04-06 10:05:00,10:07:29,"BBP","BOB","BBP-BOB","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"766","2021-04-06_Xavier",2021-04-06 10:05:00,10:07:29,"BOB","BBP","BOB-BBP","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"767","2021-04-06_Annemarie",2021-04-06 10:05:00,10:07:29,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"768","2021-04-06_Annemarie",2021-04-06 10:05:00,10:07:46,"OOO","PGG","OOO-PGG","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"769","2021-04-06_Xavier",2021-04-06 10:05:00,10:07:50,"OOO","PGG","OOO-PGG","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"770","2021-04-06_Annemarie",2021-04-06 10:05:00,10:09:20,"BOB","BBP","BOB-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"771","2021-04-06_Claire",2021-04-06 10:05:00,10:09:40,"POP","OOO","POP-OOO","allop","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"772","2021-04-06_Claire",2021-04-06 10:05:00,10:09:49,"PGG","OOO","PGG-OOO","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"773","2021-04-06_Annemarie",2021-04-06 10:05:00,10:09:50,"GOP","PBO","GOP-PBO","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"GOP-PBO"
"774","2021-04-06_Claire",2021-04-06 10:05:00,10:09:51,"OOO","POP","OOO-POP","s2s","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"775","2021-04-06_Claire",2021-04-06 10:05:00,10:09:56,"PGG","OOO","PGG-OOO","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"OOO-PGG"
"776","2021-04-06_Claire",2021-04-06 10:10:00,10:10:49,"BBP","BOB","BBP-BOB","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"777","2021-04-06_Cesar",2021-04-06 10:10:00,10:10:54,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"778","2021-04-06_Annemarie",2021-04-06 10:10:00,10:10:54,"GGG","PBB","GGG-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-06,"GGG-PBB"
"779","2021-04-06_Annemarie",2021-04-06 10:10:00,10:10:54,"PBB","GGG","PBB-GGG","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-06,"GGG-PBB"
"780","2021-04-06_Cesar",2021-04-06 10:10:00,10:10:56,"BBP","BOB","BBP-BOB","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"781","2021-04-06_Cesar",2021-04-06 10:10:00,10:10:56,"BOB","BBP","BOB-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"782","2021-04-06_Annemarie",2021-04-06 10:10:00,10:11:00,"GGG","PPP","GGG-PPP","NN","female","Goulds","male","Florida City",TRUE,TRUE,1,2021-04-06,"GGG-PPP"
"783","2021-04-06_Annemarie",2021-04-06 10:10:00,10:11:12,"PBO","PPP","PBO-PPP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"784","2021-04-06_Annemarie",2021-04-06 10:10:00,10:11:12,"PPP","PBO","PPP-PBO","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"PBO-PPP"
"785","2021-04-06_Xavier",2021-04-06 10:10:00,10:12:22,"OOO","POP","OOO-POP","NN","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"786","2021-04-06_Xavier",2021-04-06 10:10:00,10:12:22,"POP","OOO","POP-OOO","NN","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"787","2021-04-06_Xavier",2021-04-06 10:10:00,10:13:01,"BOB","OBB","BOB-OBB","NN","male","Perrine","male","Florida City",TRUE,FALSE,1,2021-04-06,"BOB-OBB"
"788","2021-04-06_Xavier",2021-04-06 10:10:00,10:13:01,"OBB","BOB","OBB-BOB","NN","male","Florida City","male","Perrine",TRUE,FALSE,1,2021-04-06,"BOB-OBB"
"789","2021-04-06_Xavier",2021-04-06 10:10:00,10:13:39,"GOO","PPP","GOO-PPP","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-06,"GOO-PPP"
"790","2021-04-06_Xavier",2021-04-06 10:10:00,10:13:39,"PPP","GOO","PPP-GOO","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-06,"GOO-PPP"
"791","2021-04-06_Xavier",2021-04-06 10:10:00,10:13:57,"OBB","OBG","OBB-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-06,"OBB-OBG"
"792","2021-04-06_Xavier",2021-04-06 10:10:00,10:13:57,"OBG","OBB","OBG-OBB","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"OBB-OBG"
"793","2021-04-06_Xavier",2021-04-06 10:10:00,10:14:19,"OPP","PPB","OPP-PPB","NN","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-06,"OPP-PPB"
"794","2021-04-06_Xavier",2021-04-06 10:10:00,10:14:19,"PPB","OPP","PPB-OPP","NN","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-06,"OPP-PPB"
"795","2021-04-06_Annemarie",2021-04-06 10:15:00,10:15:10,"GPG","OOP","GPG-OOP","s2s","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"796","2021-04-06_Xavier",2021-04-06 10:15:00,10:15:13,"OOO","POP","OOO-POP","allop","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"797","2021-04-06_Claire",2021-04-06 10:15:00,10:15:14,"OOP","GPG","OOP-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"798","2021-04-06_Xavier",2021-04-06 10:15:00,10:15:24,"POP","OOO","POP-OOO","allop","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"799","2021-04-06_Annemarie",2021-04-06 10:15:00,10:15:25,"POP","OOO","POP-OOO","allop","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-06,"OOO-POP"
"800","2021-04-06_Cesar",2021-04-06 10:15:00,10:17:32,"BBP","BOB","BBP-BOB","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-06,"BBP-BOB"
"801","2021-04-06_Cesar",2021-04-06 10:15:00,10:17:44,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-06,"GPG-OOP"
"802","2021-04-06_Cesar",2021-04-06 10:15:00,10:17:52,"GPG","GGO","GPG-GGO","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-06,"GGO-GPG"
"803","2021-04-06_Cesar",2021-04-06 10:15:00,10:18:07,"OBG","OBB","OBG-OBB","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-06,"OBB-OBG"
"804","2021-04-06_Cesar",2021-04-06 10:15:00,10:18:20,"OBG","POO","OBG-POO","NN","female","Florida City","male","Galloway",TRUE,TRUE,1,2021-04-06,"OBG-POO"
"805","2021-04-06_Cesar",2021-04-06 10:15:00,10:18:27,"POO","OGO","POO-OGO","NN","male","Galloway","male","Florida City",TRUE,FALSE,1,2021-04-06,"OGO-POO"
